codigo,nome,nome_bairro,faixa_preco,populacao,densidade_demografica,weekday,weekday_count,periodo_manha,manha_count,periodo_tarde,tarde_count,periodo_noite,noite_count,endereco
1395520864030843,Empório Brasil,PUCCamp (Roseira),1,112644,7192.09306483125,Sat,78,manha,35,tarde,13,noite,30,"Av. Domício Pacheco e Silva n° 1241, 13050020 Campinas"
407813509252109,Melhores Bares - Bartender,Centro,0,74062,10757.789236691118,Sat,146,manha,56,tarde,44,noite,46,"Rua Falcão Filho, 103, Botafogo, 13020160 Campinas"
798210993619969,Evs Ouro Verde Spazio,Campo Belo (Cidade Singer),2,47336,4325.608597119673,Sat,113,manha,50,tarde,35,noite,28,"Av Ruy Rodrigues, 3880 - 1º Andar, 13056460 Campinas"
299857240115221,Yakisobarão,Barão Geraldo,2,38740,1010.9445050442843,Thu,53,manha,22,tarde,21,noite,10,"Avenida Albino José Barbosa de Oliveira, 2003, 13084-551 Campinas"
301801246585518,Cachorro Quente do Amiguinho,Swift,1,86361,6354.185060921773,Thu,89,manha,29,tarde,25,noite,35,"AV.Jorge Tibiriça 429, 13045-706 Campinas"
253227831509787,Azedinho Doce,Barão Geraldo,2,38740,1010.9445050442843,Tue,14,manha,6,tarde,2,noite,6,"Av. Santa Isabel, 518, 13084-012 Campinas"
892786934105010,Mone Bolos,Alphavile Campinas,0,13188,580.7593732660448,Tue,10,manha,6,tarde,3,noite,1,"Rodovia Dom Pedro I, 13091901 Campinas"
1090016864341730,Garage Bar,Castelo,3,67263,5683.108587650817,Wed,60,manha,19,tarde,23,noite,18,"Avenida Brasil, 1335, 13073-148 Campinas"
288087564950165,ADEGA Timtones,Campo Grande,0,105720,2248.954976227704,Wed,57,manha,14,tarde,12,noite,31,"Rua Padre henrique pereira neto 204, 13058017 Campinas"
400764953295632,Jairinho Lanches,Aparecidinha,0,62822,3799.5875141376205,Wed,28,manha,7,tarde,9,noite,12,"Rua Bernardino Bonavita, 26, 13064-800 Campinas"
335444446799049,Ravenna Pães e Doces,Parque Ecológico,0,14781,999.3712095089348,Fri,10,manha,4,tarde,1,noite,5,"Av. Dr. Antônio Carlos Couto de Barros, 1055 - Jardim Rosana, Campinas - SP, 13105-000 Campinas"
855189981175694,Sorveteria João e Maria,APA Zona Urbana (Sousas Joaquim Egídio),0,19421,901.4993269275403,Fri,13,manha,5,tarde,4,noite,4,"Rua Dr. Heitor Penteado, 1163, 13108002 Joaquim Egídio, Sao Paulo, Brazil"
128455574029071,Panificadora São José,Ouro Verde,1,141490,4786.3739386353645,Mon,353,manha,155,tarde,80,noite,118,"Rua Carmen de Angelis Nicoletti, 13054-532 Campinas"
1435171560061606,O Churrasco,PUCCamp (Roseira),1,112644,7192.09306483125,Mon,13,manha,4,tarde,5,noite,4,"Av. Presidente Juscelino, 2053 - Pq. Tropical, 13060-858 Campinas"
1697223223937489,Adega do Lekin,Ouro Verde,2,141490,4786.3739386353645,Mon,12,manha,4,tarde,5,noite,3,"Avenida Cinco, 13056-150 Campinas"
138214593240508,Salgados Villine,PUCCamp (Roseira),2,112644,7192.09306483125,Sat,23,manha,3,tarde,18,noite,2,"R.ELZA PENTEADO ORSI, 7 , VILA UNIAO., 13060724 Campinas"
1478892839084072,Adega do Gordão,Jardim do Trevo,0,52376,3893.865837973667,Sat,46,manha,19,tarde,4,noite,23,"Rua Ana Custodio da Silva, n 249, 13052-502 Campinas"
1852835618336557,Açai no Copo,PUCCamp (Roseira),1,112644,7192.09306483125,Sun,41,manha,14,tarde,14,noite,13,"R: Euclides arruda de Almeida, 117 Vila Uniao, 13060735 Campinas"
263354257009082,Akitikab's,Castelo,2,67263,5683.108587650817,Sun,22,manha,4,tarde,8,noite,10,"Rua Dom Pedro I, 395, 13073 Campinas"
407810979387258,Salgaderia As Meninas,PUCCamp (Roseira),3,112644,7192.09306483125,Sun,19,manha,4,tarde,9,noite,6,"Rua Sílvio Bachetti, 13060-821 Campinas"
770375003051855,João e Maria Buffet,Flamboyant,2,57756,4607.542022002218,Sun,29,manha,3,tarde,17,noite,9,"Av Monsenhor Jeronimo Baggio, 25, 13075-350 Campinas"
1751760631815807,Deck Burger's,PUCCamp (Roseira),2,112644,7192.09306483125,Thu,151,manha,63,tarde,58,noite,30,"Hermano Penteado, 414, 13060800 Campinas"
556007241191154,Tempero de Barão,Barão Geraldo,2,38740,1010.9445050442843,Tue,40,manha,11,tarde,23,noite,6,"Av. Santa Isabel, 246, 13084012 Campinas"
678893075492976,E.V.S Ouro Verde - Novo Endereço,Ouro Verde,0,141490,4786.3739386353645,Tue,20,manha,7,tarde,4,noite,9,"Avenida Jacauna. 1945, 13054-107 Campinas"
1065305836885374,Casa do Açai,PUCCamp (Roseira),2,112644,7192.09306483125,Fri,4,manha,1,tarde,1,noite,2,"Rua William Booth , 636 Jardim Pauliceia, Campinas"
1073889485960308,Açaí deck,PUCCamp (Roseira),2,112644,7192.09306483125,Fri,276,manha,81,tarde,111,noite,84,"Rua Hermano Penteado 530 (Em Frente Shop Pq. Bandeiras, 13060800 Campinas"
136447566479563,Empório Novilho Campinas,Taquaral,4,62735,4755.858116457308,Fri,118,manha,44,tarde,49,noite,25,"Rua Dona Luiza de Gusmão, 525, 13088028 Campinas"
1422609174705326,Pizzaria CampSul,Aparecidinha,4,62822,3799.5875141376205,Fri,144,manha,31,tarde,41,noite,72,"Rua Batista Raffi, 1189, 13068-601 Campinas"
188007817914131,Padaria São Geraldo,Alphavile Campinas,3,13188,580.7593732660448,Fri,248,manha,111,tarde,83,noite,54,"Rua Tapuru, 25 Alpha Mall, 13098-323 Campinas"
359253690823633,Pizzaria Pé de Pizza,Ribeirão Samambaia,2,52882,5569.4752063460965,Fri,12,manha,6,tarde,3,noite,3,"Rua: Clodomiro Viscovi, 166, 13101132 Campinas"
407311066142857,O Ranchão Chopp Campinas - SP 19 3269-6940,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,13,manha,8,tarde,4,noite,1,"Avenida Marechal Juarez Távora, 13060-866 Campinas"
1395217524114695,Mineirinho Lanches,Jardim do Trevo,0,52376,3893.865837973667,Mon,23,manha,4,tarde,13,noite,6,"Rua Jair Ferreira n° 96 Jardim San Diego, 13052573 Campinas"
224776560981250,NiaDomo,Rural Mata Santa Genbra,0,6741,252.5314961957316,Mon,18,manha,2,tarde,6,noite,10,"Rua Maria Amelia da Silva, 471, 13085-612 Campinas"
386788871712524,WF Promessas Confeitaria Campinas-Sp,Campo Grande,0,105720,2248.954976227704,Mon,55,manha,16,tarde,18,noite,21,"Rua Jose Bressani n 105, 13058-081 Campinas"
531645433534991,Pizzaria Do Gordo,PUCCamp (Roseira),0,112644,7192.09306483125,Sat,17,manha,3,tarde,1,noite,13,"R Paulo Vianna de Souza 1406 - Parque Residencial Vila União, 13060-726 Campinas"
566110556778405,Casa de Bolos  Castelo,Castelo,1,67263,5683.108587650817,Sat,65,manha,20,tarde,27,noite,18,"Rua Santo Antonio Claret, 35, 13070-145 Campinas"
1731155450475655,Starbucks Brasil,Parque Ecológico,0,14781,999.3712095089348,Sun,62,manha,20,tarde,30,noite,12,"Rod. Dom Pedro I, KM 131, 13091-901 Campinas"
177040785980309,Boteco Boulevard,Complexo Delta,3,469,30.294222136097922,Sun,432,manha,32,tarde,313,noite,87,13013-082 Campinas
217592168605409,Lanchão Barão Geraldo I,Barão Geraldo,2,38740,1010.9445050442843,Sun,147,manha,37,tarde,61,noite,49,"Rua Albino José Barbosa de Oliveira,1214, 13084008 Campinas"
343317399065954,Chacara buffet Festas e Travessuras,Campo Grande,3,105720,2248.954976227704,Sun,19,manha,3,tarde,13,noite,3,"rua sergio Guimaraes Fabiano n° 266, 13059-640 Campinas"
242386695790058,Verde Saudável,Alphavile Campinas,1,13188,580.7593732660448,Thu,14,manha,5,tarde,6,noite,3,"Galleria Shopping, Shopping Iguatemi e Shopping Dom Pedro, 13091-901, 13092-500, 13087-901 Campinas"
226152074079389,Abelha Gulosa The Mall,Taquaral,3,62735,4755.858116457308,Tue,16,manha,3,tarde,11,noite,2,"Av Guilherme Campos s/n - shopping the mall, 13087-757 Campinas"
229224450619918,Bella Pizza Campo Grande,Campo Grande,3,105720,2248.954976227704,Tue,12,manha,7,tarde,3,noite,2,"Rua Antonio Volpe B:Jardim Maracanã, 13058413 Campinas"
119707168189579,Serginhos Chopperia,Campo Belo (Cidade Singer),1,47336,4325.608597119673,Wed,85,manha,38,tarde,21,noite,26,"Rua Anair Caetano Gonçalves 390, 13053-001 Campinas"
384503618329544,Sabor de Paris - Buffet e Creperia,Taquaral,2,62735,4755.858116457308,Wed,40,manha,25,tarde,10,noite,5,"Rua Bento de Arruda Camargo, 588 (praça)  -  em frente FAC #, 13088800 Campinas"
1134695333315841,Delícias da Nice,Amoreiras,0,60786,6047.275114904794,Fri,44,manha,15,tarde,19,noite,10,"Rua Padre Bernardo da Silva n° 465, Campinas"
1667528260191124,Choperia Bar 100 Lanchitos,Barão Geraldo,1,38740,1010.9445050442843,Fri,163,manha,51,tarde,63,noite,49,"Rua Horácio Leonardi, 118 - Barão Geraldo, 13084-105 Campinas"
469250609812320,Pizzaria Agua Na Boca,Jardim Capivari,2,23892,3344.775642999938,Fri,94,manha,18,tarde,39,noite,37,"Avenida Coaciara, 748, 13060-192 Campinas"
1148341478584844,Feijão e Tradição Pif Paf,Amoreiras,0,60786,6047.275114904794,Mon,27,manha,12,tarde,6,noite,9,"Av. Senador Antônio Lacerda Franco, 870- Jd. do Lago, 13050-030 Campinas"
1636243496612982,Barrigudao lanches,Ouro Verde,1,141490,4786.3739386353645,Mon,84,manha,27,tarde,26,noite,31,"av: camucim 250 parque universitario, 13053463 Campinas"
817580418314922,Espaço Nobre Pizzaria e Restaurante,Castelo,2,67263,5683.108587650817,Mon,48,manha,12,tarde,27,noite,9,"Avenida José Pancetti, 947, 13033-740 Campinas"
892786934105010,Mone Bolos,Alphavile Campinas,0,13188,580.7593732660448,Mon,19,manha,9,tarde,8,noite,2,"Rodovia Dom Pedro I, 13091901 Campinas"
121396544594959,Pão de Açúcar - Cambuí,Centro,4,74062,10757.789236691118,Sat,149,manha,55,tarde,60,noite,34,"R. Gal. Osório, 1844, 13025-155 Campinas"
1658010927809952,DOG E LANCHE DO GORDAO,Ouro Verde,0,141490,4786.3739386353645,Sat,11,manha,1,tarde,4,noite,6,"Rua Áurea Scaramelli Bolognesi, 13056072 Campinas"
327048417336487,Kawacolá,Amoreiras,2,60786,6047.275114904794,Sat,117,manha,17,tarde,56,noite,44,"Avenida Francisco de Paula Oliveira Nazaré, 684, 13031440 Campinas"
650509405109544,Açai Rino,Ouro Verde,1,141490,4786.3739386353645,Sat,182,manha,51,tarde,31,noite,100,"Avenida Emílio Pieri, 766 - Bairro Vida Nova, 13057-535 Campinas"
255651904537854,Outback Brasil,Taquaral,0,62735,4755.858116457308,Sun,569,manha,73,tarde,277,noite,219,"Av. Guilherme Campos, 500, 13087-635 Campinas"
350967631772966,Doce Arte,Campo Grande,2,105720,2248.954976227704,Sun,4,manha,1,tarde,2,noite,1,"Rua Professor Casemiro dos Reis Filho, 13058286 Campinas"
351293461924618,Giga-io,Ouro Verde,0,141490,4786.3739386353645,Sun,23,manha,5,tarde,10,noite,8,"Avenida Fernando Paolieri, 13056-070 Campinas"
539323149488319,Lanchão Campinas - Unidade Alphaville,Alphavile Campinas,2,13188,580.7593732660448,Sun,56,manha,14,tarde,21,noite,21,"Rua Aguaçu 171, 13098321 Campinas"
881829878586104,Açaí Gourmet,Aparecidinha,0,62822,3799.5875141376205,Sun,191,manha,53,tarde,38,noite,100,"Rua Papa São Marcos, 20 - Sala 2 - Padre Anchieta, 13068315 Campinas"
126365280773576,Empório Dona Bella,Swift,2,86361,6354.185060921773,Thu,199,manha,81,tarde,38,noite,80,"Avenida Princesa d'Oeste, 13026-137 Campinas"
198674690590939,Adega São Jorge,Campo Grande,1,105720,2248.954976227704,Thu,44,manha,20,tarde,23,noite,1,"Antiga 23 N°217, 13059623 Campinas"
209877689081420,Boteco 55,Barão Geraldo,1,38740,1010.9445050442843,Thu,17,manha,2,tarde,11,noite,4,"R. Prof. Ana Maria Silvestre Adade, 893, 13086-130 Campinas"
223513841063502,Buffet 4Estações Espaço e festa,Campo Belo (Cidade Singer),3,47336,4325.608597119673,Thu,50,manha,22,tarde,8,noite,20,"Rua 1 n 141 bairro Jd marajo, Campinas"
1213560915426693,Master DOG,Campo Grande,1,105720,2248.954976227704,Tue,135,manha,69,tarde,26,noite,40,"Av. Nelson Ferreira de Souza, 23, Jd. Florence 2, 13059-001 Campinas"
1722354398027676,Extra,Swift,0,86361,6354.185060921773,Tue,26,manha,13,tarde,10,noite,3,"Rua: Abolicao, 2013, 13045-900 Campinas"
177627349429095,Gratinados HotDog,PUCCamp (Roseira),1,112644,7192.09306483125,Tue,28,manha,11,tarde,15,noite,2,"Rua Paulo Vianna de Souza 1436 Vila União, Campinas"
308448056024419,Cris Cake Designer,Campo Grande,0,105720,2248.954976227704,Tue,20,manha,13,tarde,1,noite,6,"Rua Vicente matallo 433 parque Valença 1, Campinas"
494156487300587,Akira Culinária Japonesa,Castelo,1,67263,5683.108587650817,Tue,29,manha,11,tarde,8,noite,10,"Av. Nossa Senhora da Consolação, 394 - Jd. Aurélia, 13033-140 Campinas"
540772372641096,AçaíNow,Centro,2,74062,10757.789236691118,Tue,167,manha,34,tarde,86,noite,47,"Avenida Coronel Silva Teles, 415, 13024-000 Campinas"
111775918969807,Assados & Cia,Amoreiras,0,60786,6047.275114904794,Wed,39,manha,9,tarde,15,noite,15,"Rua Dr. Las Casas Dos Santos 227, 13030490 Campinas"
369989476516350,Sorvetes Nelimell,Ouro Verde,2,141490,4786.3739386353645,Wed,43,manha,16,tarde,23,noite,4,"Avenida Arymana, 658, 13056-464 Campinas"
484536821689781,"Ateliê Mãos de Fada Doces, Bolos e Salgados -  Rakane Costa",Barão Geraldo,2,38740,1010.9445050442843,Wed,12,manha,4,tarde,2,noite,6,"Barão Geraldo, 13083-310 Campinas"
540772372641096,AçaíNow,Centro,2,74062,10757.789236691118,Wed,122,manha,34,tarde,58,noite,30,"Avenida Coronel Silva Teles, 415, 13024-000 Campinas"
144647242264049,Pier 4 Restaurante,Barão Geraldo,2,38740,1010.9445050442843,Fri,41,manha,17,tarde,17,noite,7,"Rua Manoel Antunes Novo, 860, 13084175 Campinas"
1416461805108727,Boteco sem Nome,APA Zona Urbana (Sousas Joaquim Egídio),0,19421,901.4993269275403,Mon,71,manha,14,tarde,51,noite,6,"Rua Siqueira campos, 27, sousas, 13106-006 Campinas"
200047133436960,Aulus Video Bar & Restaurant,Barão Geraldo,3,38740,1010.9445050442843,Mon,92,manha,30,tarde,54,noite,8,"Av. Professor Atílio Martini, 939, 13083-830 Campinas"
156801481030698,Bagdá Cozinha Árabe,Barão Geraldo,1,38740,1010.9445050442843,Sat,66,manha,10,tarde,15,noite,41,"Rua Maria Ferreira Antunes, 116 - Barão Geraldo, 13084-180 Campinas"
1806610362988069,Restaurante Jangada Dom Pedro,Taquaral,2,62735,4755.858116457308,Sat,215,manha,41,tarde,109,noite,65,"shopping D.Pedro, Campinas"
184240565286545,Vânia Marmitex - Restaurante,Campo Grande,1,105720,2248.954976227704,Sat,108,manha,79,tarde,4,noite,25,"Rua Gumercindo Rodrigues, 196, 13058-423 Campinas"
221630384972651,Kero + Açaí,Campo Grande,2,105720,2248.954976227704,Sat,15,manha,3,tarde,8,noite,4,"Rua Alderico Alvite, 134, 13058517 Campinas"
905038136304489,Club Bar,Campo Belo (Cidade Singer),1,47336,4325.608597119673,Sat,13,manha,3,tarde,1,noite,9,"Rua Jose Belani, 13053-028 Campinas"
911791022202481,Momentos Açucarados,PUCCamp (Roseira),0,112644,7192.09306483125,Sat,188,manha,66,tarde,54,noite,68,"R P ANSELMO, Campinas"
934688499944330,De Grão em Grão Produtos Naturais,Ouro Verde,0,141490,4786.3739386353645,Sat,87,manha,46,tarde,13,noite,28,"Avenida Ruy Rodrigues 4871, 13056-679 Campinas"
1527685900786048,Sorveteria Sabor e Sonho,Castelo,4,67263,5683.108587650817,Sun,73,manha,6,tarde,27,noite,40,"Rua Antônio Claret 282, 13070-145 Campinas"
526241647427152,Boteco Do André,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Sun,64,manha,25,tarde,29,noite,10,"Rua Heitor Penteado, 1049, 13075185 Campinas"
1584610678468551,Dri cake,Campo Belo (Cidade Singer),1,47336,4325.608597119673,Thu,38,manha,6,tarde,9,noite,23,"Laercio de Oliveira 785 Jd Puccamp, 13053644 Campinas"
758493397644792,Boteco Do Samba,Ouro Verde,0,141490,4786.3739386353645,Thu,32,manha,16,tarde,5,noite,11,"Emily Cristienne Giovanni, 13054506 Campinas"
202745783233298,Toca Do Ursao,Ouro Verde,2,141490,4786.3739386353645,Tue,43,manha,16,tarde,15,noite,12,"Rua Cacilda Becker, 13054-609 Campinas"
508538889347121,Joe Esfihas e Sorvetes,Swift,2,86361,6354.185060921773,Tue,13,manha,5,tarde,5,noite,3,"Av. José Ademar Etter,183, 13050012 Campinas"
1390635477816942,Tartanero Salgados,Flamboyant,0,57756,4607.542022002218,Wed,36,manha,4,tarde,9,noite,23,"Rua Dona Maria Umbelina Couto, 498, 13076-011 Campinas"
141577656040823,O Amarelinho Taquaral,Flamboyant,1,57756,4607.542022002218,Wed,29,manha,17,tarde,4,noite,8,"Rua Vital Brasil, 13077-005 Campinas"
285831164881906,City Bar Lanches,Centro,3,74062,10757.789236691118,Wed,119,manha,31,tarde,54,noite,34,"Av. Júlio de Mesquita, 450, Cambuí, 13025-062 Campinas"
932256560120417,Butiquim Dom Pedro,Ouro Verde,1,141490,4786.3739386353645,Wed,22,manha,8,tarde,9,noite,5,"Avenida Arymana, 13056-440 Campinas"
1212407715494235,O Matuto,Swift,0,86361,6354.185060921773,Mon,199,manha,83,tarde,66,noite,50,"Av. Mal. Carmona, 532 - Ponte Preta, 13041-311 Campinas"
237309769755250,Shopping Beer,Ribeirão Samambaia,2,52882,5569.4752063460965,Mon,10,manha,1,tarde,6,noite,3,"Rua Caiçara n 49 JD Itatiaia, 13101-319 Campinas"
255651904537854,Outback Brasil,Taquaral,0,62735,4755.858116457308,Mon,473,manha,114,tarde,207,noite,152,"Av. Guilherme Campos, 500, 13087-635 Campinas"
308878779183867,Pizzaria Mega Pizza,Castelo,2,67263,5683.108587650817,Mon,50,manha,20,tarde,24,noite,6,"Rua Joaquim Vilac, 100, 13032385 Campinas"
383578861757047,Old Dog Campinas barão geraldo,Barão Geraldo,3,38740,1010.9445050442843,Mon,111,manha,55,tarde,40,noite,16,"Albino José Barbosa de Oliveira,1791, 13084-008 Campinas"
412087848893469,Pizzaria Mais Sabor,Swift,1,86361,6354.185060921773,Mon,44,manha,21,tarde,22,noite,1,"Av. Ralpho Leite de Barros, 400, 13040-012 Campinas"
435000636557326,Sorveteria Trenó,PUCCamp (Roseira),1,112644,7192.09306483125,Mon,18,manha,6,tarde,8,noite,4,"Rua Ernesto Alves Filho, 98, 13060057 Campinas"
1485839398406402,Rotisserie Pasta Per Tutti,APA Zona Urbana (Sousas Joaquim Egídio),0,19421,901.4993269275403,Sat,187,manha,21,tarde,50,noite,116,"Av. Coronel Alfredo do Nascimento,15 - Sousas, 13106-000 Campinas"
1802633343319039,Cachaçaria Água Doce,Complexo Delta,2,469,30.294222136097922,Sat,97,manha,29,tarde,34,noite,34,"Shopping Parque das Bandeiras Campinas, 13059-610 Campinas"
1090016864341730,Garage Bar,Castelo,3,67263,5683.108587650817,Sun,27,manha,7,tarde,8,noite,12,"Avenida Brasil, 1335, 13073-148 Campinas"
196431447234520,Estância D'Oliveira,Taquaral,2,62735,4755.858116457308,Sun,61,manha,27,tarde,31,noite,3,"R. Bento Arruda Camargo, 680, 13088-650 Campinas"
400764953295632,Jairinho Lanches,Aparecidinha,0,62822,3799.5875141376205,Sun,16,manha,9,tarde,3,noite,4,"Rua Bernardino Bonavita, 26, 13064-800 Campinas"
430038830523836,Los Machuchos - Paletas Gourmet,Barão Geraldo,2,38740,1010.9445050442843,Sun,42,manha,13,tarde,15,noite,14,"Rua Albino J B de Oliveira, 716, 13084-008 Campinas"
676725015686248,Prime Pizzas,Castelo,0,67263,5683.108587650817,Sun,32,manha,8,tarde,14,noite,10,"Rua Guido Segalho, 148, 13063-020 Campinas"
342475552483496,Hot Dog Tia Maria,Barão Geraldo,1,38740,1010.9445050442843,Tue,56,manha,17,tarde,28,noite,11,"Rua Jean Nassif Mokarzel, 13084-008 Campinas"
719259758172097,Depósito de Bebidas do Lucas,Ouro Verde,0,141490,4786.3739386353645,Tue,5,manha,1,tarde,1,noite,3,"Rua Armelinda Espúrio da Silva, n°289. Jd. Nossa Sr. de Fátima, 13185-450 Hortolândia"
1416461805108727,Boteco sem Nome,APA Zona Urbana (Sousas Joaquim Egídio),0,19421,901.4993269275403,Wed,60,manha,22,tarde,32,noite,6,"Rua Siqueira campos, 27, sousas, 13106-006 Campinas"
205762999487267,Pesqueiro Planet Fish,APA Rural,2,3614,18.321647832986066,Wed,36,manha,13,tarde,13,noite,10,"Rua Treze de Maio, 1650, 13010-071 Campinas"
1121377037920730,La Boheme Pizzaria,PUCCamp (Roseira),1,112644,7192.09306483125,Fri,44,manha,15,tarde,19,noite,10,"Rua Serra Negra, 41, Jardim Novo Campos Eliseos, 13050-552 Campinas"
988204194544873,Area 51 Dogueria & Cia,Ouro Verde,1,141490,4786.3739386353645,Fri,19,manha,5,tarde,6,noite,8,"Rua Luis Otávio S. B. Pessoa, 253, Campinas - SP, Campinas"
1607060106236577,Cantinho do Chocolate,Amoreiras,1,60786,6047.275114904794,Mon,41,manha,17,tarde,15,noite,9,13040265 Campinas
188543754518547,Camp Beer Carnes Especiais,Flamboyant,0,57756,4607.542022002218,Mon,36,manha,7,tarde,24,noite,5,"Avenida Carlos Grimaldi - 555; 256, 13091-000 Campinas"
444659935694896,Orggânica Cozinha Essencial,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Mon,26,manha,11,tarde,9,noite,6,"Rua Antônio Iório, 119, 13105223 Campinas"
992419424150654,Comidinhas da May,PUCCamp (Roseira),0,112644,7192.09306483125,Mon,73,manha,46,tarde,17,noite,10,Campinas
161775704022448,Padaria & Confeitaria Belo Pão,Campo Grande,0,105720,2248.954976227704,Sat,33,manha,11,tarde,9,noite,13,"572  Avenida Adolpho Block, 13058120 Campinas"
1724249324524151,Bar da Cachoeira,PUCCamp (Roseira),2,112644,7192.09306483125,Sat,30,manha,16,tarde,3,noite,11,"Estrada Joaquim Egídio Km , 2,5, 13000-001 Campinas"
1644482639190239,Hookah Time e cia,Amoreiras,1,60786,6047.275114904794,Sun,13,manha,4,tarde,6,noite,3,13050411 Campinas
204673473044804,Naildo Massas,PUCCamp (Roseira),0,112644,7192.09306483125,Thu,54,manha,21,tarde,5,noite,28,"R. Orestes Monteiro de Carvalho e Silva, 168, Campinas"
308878779183867,Pizzaria Mega Pizza,Castelo,2,67263,5683.108587650817,Thu,53,manha,12,tarde,21,noite,20,"Rua Joaquim Vilac, 100, 13032385 Campinas"
459544524108957,Buffet Ramalho,Taquaral,3,62735,4755.858116457308,Tue,84,manha,35,tarde,36,noite,13,"12  Avenida Lafayete Arruda Camargo, 13088-653 Campinas"
939778132736683,AçaíNow Prado,Swift,3,86361,6354.185060921773,Tue,100,manha,15,tarde,41,noite,44,"Avenida Washington Luiz, 2480, 13042-105 Campinas"
1484184515134379,Jambu Bistrô,Alphavile Campinas,4,13188,580.7593732660448,Wed,17,manha,6,tarde,7,noite,4,"Rua Embiruçu, 300 - Alphaville, 13098320 Campinas"
1618863688427905,Empório Maria Bigode,Barão Geraldo,2,38740,1010.9445050442843,Fri,28,manha,9,tarde,11,noite,8,"Av José C Alves 17, 13084-781 Campinas"
1722354398027676,Extra,Swift,0,86361,6354.185060921773,Fri,29,manha,12,tarde,13,noite,4,"Rua: Abolicao, 2013, 13045-900 Campinas"
198674690590939,Adega São Jorge,Campo Grande,1,105720,2248.954976227704,Fri,55,manha,17,tarde,33,noite,5,"Antiga 23 N°217, 13059623 Campinas"
444659935694896,Orggânica Cozinha Essencial,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Fri,20,manha,4,tarde,10,noite,6,"Rua Antônio Iório, 119, 13105223 Campinas"
650509405109544,Açai Rino,Ouro Verde,1,141490,4786.3739386353645,Fri,76,manha,6,tarde,20,noite,50,"Avenida Emílio Pieri, 766 - Bairro Vida Nova, 13057-535 Campinas"
1065305836885374,Casa do Açai,PUCCamp (Roseira),2,112644,7192.09306483125,Mon,6,manha,3,tarde,1,noite,2,"Rua William Booth , 636 Jardim Pauliceia, Campinas"
1852835618336557,Açai no Copo,PUCCamp (Roseira),1,112644,7192.09306483125,Mon,37,manha,21,tarde,11,noite,5,"R: Euclides arruda de Almeida, 117 Vila Uniao, 13060735 Campinas"
242386695790058,Verde Saudável,Alphavile Campinas,1,13188,580.7593732660448,Sat,26,manha,12,tarde,9,noite,5,"Galleria Shopping, Shopping Iguatemi e Shopping Dom Pedro, 13091-901, 13092-500, 13087-901 Campinas"
362465460758521,Miami Bar,Jardim Capivari,1,23892,3344.775642999938,Sat,65,manha,8,tarde,8,noite,49,"Rua Dracena, 70 - Jd. Itatinga, 13052-443 Campinas"
1002487856442955,Estação Anchieta Restaurante e Pizza Bar,Aparecidinha,1,62822,3799.5875141376205,Thu,3,manha,1,tarde,1,noite,1,"R. João Carlos do Amaral, 105, Jardim Aparecida, 13068-617 Campinas"
732502303477488,Wãlakkhilya Kafé & Bistrô,Barão Geraldo,2,38740,1010.9445050442843,Thu,17,manha,3,tarde,8,noite,6,"Av. Santa Isabel, 1834, 13084-643 Campinas"
1613588615548685,Seo Jota Cervejaria Espetaria,PUCCamp (Roseira),1,112644,7192.09306483125,Tue,7,manha,2,tarde,3,noite,2,"Rua Silvio Bachetti, 97, 13060821 Campinas"
331041310426674,La Bruxa Club,Centro,4,74062,10757.789236691118,Tue,103,manha,34,tarde,29,noite,40,"Rua Francisco Teodoro, 374, Vila Industrial, 13035-430 Campinas"
697005553770506,Kombi's HOT DOG,PUCCamp (Roseira),1,112644,7192.09306483125,Tue,166,manha,69,tarde,84,noite,13,"Rua Domício Pacheco e Silva, 1.430, 13060190 Campinas"
862684157194273,"Lousa, café e arte",PUCCamp (Roseira),2,112644,7192.09306483125,Tue,57,manha,24,tarde,9,noite,24,"Avenida Ruy Rodrigues, Campinas"
932256560120417,Butiquim Dom Pedro,Ouro Verde,1,141490,4786.3739386353645,Tue,47,manha,23,tarde,9,noite,15,"Avenida Arymana, 13056-440 Campinas"
147986501954727,Funcamp - Unicamp,Barão Geraldo,4,38740,1010.9445050442843,Wed,150,manha,93,tarde,36,noite,21,13084-008 Campinas
653011981524385,Let's Eat Bandeiras,Complexo Delta,2,469,30.294222136097922,Wed,18,manha,3,tarde,5,noite,10,"Av. John Boyd Dunlop, 3900 - Jardim Ipaussurama, Campinas - SP, 13060-803 Campinas"
728182317339046,Gauchão Lanches,Campo Grande,1,105720,2248.954976227704,Wed,25,manha,12,tarde,10,noite,3,"Rua Raul verinaldo Jardim novo maracanã, 13058-344 Campinas"
163361197491867,Restaurante E Cafe Do Japa,Ribeirão Samambaia,1,52882,5569.4752063460965,Fri,22,manha,9,tarde,8,noite,5,"avenida das Andorinhas 55, Campinas"
455284261487558,Açai Do Bebé.,Taquaral,1,62735,4755.858116457308,Fri,43,manha,19,tarde,10,noite,14,"Odilon MAUDONNET 33, 13088-651 Campinas"
